,year,locationabbr,locationdesc,topictype,topicdesc,measuredesc,response,data_value_unit,data_value,gender,data_value_footnote_symbol,data_value_footnote,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Sex,Sex Code,Count,age_group
15001,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,0.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15002,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,0.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15003,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,77.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15004,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,77.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15005,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,77.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15006,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15007,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15008,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15009,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.3,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15010,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.3,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15011,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.3,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15012,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,71.9,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15013,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,71.9,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15014,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,71.9,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15015,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15016,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15017,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15018,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,22.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15019,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,22.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15020,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,22.2,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15021,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15022,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15023,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15024,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15025,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15026,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15027,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.1,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15028,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.1,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15029,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.1,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15030,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,3.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15031,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,3.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15032,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,3.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15033,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,16.7,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15034,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,16.7,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15035,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,16.7,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15036,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,48.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15037,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,48.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15038,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,48.4,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15039,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,51.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,1982,25 to 44
15040,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,51.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,8020,45 to 64
15041,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,51.6,Female,,,Breast,26000,Texas,48,2018,2018,Female,F,7772,65+
15042,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,55.8,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15043,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,55.8,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15044,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,55.8,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15045,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,18.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15046,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,18.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15047,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,18.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15048,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,7.0,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15049,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,7.0,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15050,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,7.0,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15051,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,93.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15052,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,93.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15053,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,93.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15054,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,74.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15055,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,74.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15056,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,74.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15057,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,60.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15058,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,60.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15059,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,60.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15060,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,39.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15061,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,39.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15062,2018,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,39.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15063,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,50.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15064,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,50.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15065,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,50.1,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15066,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,49.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15067,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,49.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15068,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,49.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15069,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,60.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15070,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,60.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15071,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,60.6,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15072,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,6.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15073,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,6.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15074,2018,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,6.9,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15075,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15076,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15077,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.5,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15078,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,26.7,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15079,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,26.7,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15080,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,26.7,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15081,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,39.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,-1,25 to 44
15082,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,39.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,68,45 to 64
15083,2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,39.4,Male,,,Breast,26000,Texas,48,2018,2018,Male,M,102,65+
15084,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,7.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15085,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,7.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15086,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,7.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15087,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,76.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15088,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,76.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15089,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,76.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15090,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15091,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15092,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15093,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,27.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15094,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,27.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15095,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,27.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15096,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,35.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15097,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,35.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15098,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,35.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15099,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,57.4,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15100,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,57.4,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15101,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,57.4,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15102,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,42.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15103,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,42.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15104,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,42.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15105,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15106,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15107,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,17.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15108,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,24.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15109,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,24.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15110,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,24.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15111,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,72.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15112,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,72.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15113,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,72.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15114,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,17.7,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15115,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,17.7,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15116,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,17.7,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15117,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,64.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15118,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,64.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15119,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,64.8,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15120,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,92.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15121,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,92.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15122,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,92.5,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15123,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,57.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,-1,25 to 44
15124,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,57.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,84,45 to 64
15125,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,57.2,Male,,,Breast,26000,Texas,48,2017,2017,Male,M,118,65+
15126,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,98.9,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15127,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,98.9,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15128,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,98.9,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15129,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,66.5,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15130,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,66.5,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15131,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,66.5,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15132,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15133,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15134,2017,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,81.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15135,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,45.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15136,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,45.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15137,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,45.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15138,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,13.6,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15139,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,13.6,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15140,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,13.6,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15141,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.1,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15142,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.1,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15143,2017,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.1,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15144,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,62.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
15145,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,62.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7735,45 to 64
15146,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,62.7,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,7446,65+
15147,2017,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,15.2,Female,,,Breast,26000,Texas,48,2017,2017,Female,F,2018,25 to 44
